Word,Frequency
brahmavaṇṇī,1
kattikachaṇe,1
nakkhattanissito,1
sapajāpatikā,1
vasitattā,1
kilesesu,1
uttaraseṭṭhiputtassapi,1
sammantayitvā,1
kattikachaṇo,1
ghuṭṭho,1
itthiyā’’ti,1
nibandhitvā,1
sampaṭicchāpetvā,1
seṭṭhiputtassa,1
paviṭṭhampi,1
uttamavilāsasampannaṃ,1
itthikuttalīlāya,1
olokāpessāmī’’ti,1
dassentī,1
pahaṭṭhākārena,1
hasitaṃ,1
dantaṭṭhike,1
nimittaṃ,1
aṭṭhikasaññā,1
aṭṭhikasaṅkhalikā,1
gharā,1
otiṇṇaṃ,1
sattāhe,1
vītivatte,1
ositaṃ,1
seṭṭhiputtānaṃ,1
samānethā’’ti,1
vinicchinanto,1
adaṃsū’’ti,1
rājāṇamassa,1
asakkontaṃ,1
seṭṭhipi,1
mahāgotamasammāsambuddhassa,1
kolāhalasaddaṃ,1
kiṃsaddo,1
sāmī,1
rājapurisānaṃ,1
sahāyakaparivutova,1
bhuttapātarāso,1
cīvarasāṭake,1
uttaraseṭṭhiputto,1
sāsanassa,1
pabbajissāmī’ti,1
sucintitena,1
uttaraseṭṭhiputtova,1
maraṇabhayā,1
muccissāmā’ti,1
maraṇabhayato,1
mucciṃsuyevā’’ti,1
cutipaṭisandhivasena,1
parivattanto,1
vaṭṭakehi,1
gocarañca,1
pānīyañca,1
milāyissāmi,1
milāyantaṃ,1
aṭṭhicammamatto,1
vaṭṭakesu,1
parikkhīṇesu,1
hatthatale,1
vaṭṭako’’ti,1
oloketuṃ,1
pamattabhāvaṃ,1
gahitomhī’’ti,1
muttosī’’ti,1
apivitvā,1
upāyacintāya,1
nācintayanto,1
visesamadhigacchati,1
cintitassa,1
vadhabandhanā’’ti,1
acintayanto,1
mokkhasaṅkhātaṃ,1
cintitakammassa,1
vadhabandhanā,1
maraṇato,1
bandhanato,1
ahanti,1
akālarāviṃ,1
upaṭṭhātabbaṃ,1
uggahetabbaṃ,1
sajjhāyitabba’’nti,1
pabuddhapabuddhakkhaṇeyeva,1
mahāsaddaṃ,1
akālarāvīyeva,1
kālākālaṃ,1
vaṭṭitāya,1
kālarāvī,1
vassitasaddena,1
sikkhanti,1
uddharanto,1
pañjare,1
sikkhantā,1
gahitaṭṭhānampi,1
sajjhāyassa,1
niṭṭhāyissatī’’ti,1
ghātito’’ti,1
saṃvaḍḍhitabhāvena,1
amātāpitara,1
saṃvaddho,1
abhijānāti,1
kukkuṭo’’ti,1
ācariyakulepi,1
avasamāno,1
ācārasikkhāpakaṃ,1
avasitattāti,1
vassitabbaṃ,1
vassitabbayuttakaṃ,1
ajānanabhāveneva,1
abaddhātattha,1
bajjhantīti,1
ciñcamāṇavikaṃ,1
mahāpadumajātake,1
abhūtena,1
abbhācikkhati,1
abbhācikkhiyevā’’ti,1
oloketabbā’’ti,1
paṭikkhipitvā,1
nippīḷiyamāno,1
nāṭakitthisahassesu,1
ekitthimpi,1
kuppi,1
yodhā,1
sakkomā’’ti,1
balakāyaṃ,1
yuddhāni,1
jayaparājayopi,1
anibaddho,1
tādisesu,1
dupparihāro,1
nivattāhī’’ti,1
nivattitu’’nti,1
yojanaṃ,1
sukhadukkhajānanatthaṃ,1
peseyyāthā’’ti,1
sukhadukkhaṃ,1
āgacchā’’ti,1
pesetī’’ti,1
sukhadukkhajānanatthāyā’’ti,1
asaddhammaṃ,1
dvattiṃsayojanamaggaṃ,1
sabbehipi,1
āgacchantopi,1
vippaṭipajjiyeva,1
jayakkhandhāvāraṭṭhāne,1
paṭijaggāpetū’’ti,1
paṭijaggāpetvā,1
paṭijaggāpento,1
saṇṭhātuṃ,1
abhiruhā’’ti,1
akusalampi,1
bhāyāmi,1
catusaṭṭhiyā,1
pādamūlikānaṃ,1
bhāyanti,1
kareyyuṃ’’,1
jānamāno,1
sāhasiyakammaṃ,1
vippalapasi,1
attabhāvasahassepi,1
chijjante,1
nakhavaḷañjaṃ,1
gattāni,1
abbhañjitvā,1
kiliṭṭhavatthaṃ,1
devī’ti,1
gilānā’ti,1
katheyyāthā’’ti,1
jīvasi,1
mādisāpi,1
sassāmikāyeva,1
rakkhanatthāya,1
akarontiṃ,1
manaṃ,1
sirigabbhā,1
dovārikapādamūlikādayo,1
vajjhabhāvappattaṃ,1
vajjhabheriṃ,1
duṭṭhadeviyā,1
baleneva,1
mārentā,1
dassetvāva,1
mārethā’’ti,1
rājakammiko,1
mahānidhiṭṭhānāni,1
vicāritaṃ,1
dassessatha,1
sāpateyye,1
ācikkhite,1
dassayiṃsu,1
sotthiyakule,1
kunthakipillikamattopi,1
pāṇātipāto,1
katapubbo,1
tiṇasalākamattampi,1
nādinnapubbaṃ,1
ummīletvāpi,1
olokitapubbā,1
hassavasenāpi,1
bhāsitapubbā,1
kusaggenāpi,1
pītapubbaṃ,1
antogabbhaṃ,1
sāparādhā,1
catusaṭṭhijanānaṃ,1
sīsāni,1
niraparādhā,1
methunadhammena,1
atittā,1
jātisabhāvo,1
khamitabbayuttameva,1
etissāpi,1
catusaṭṭhipi,1
yathāsakāni,1
ṭhānāni,1
sakaṭṭhāne,1
avatthukena,1
abandhitabbayuttakāpi,1
kāraṇayuttena,1
abandhitabbayuttakepi,1
bandhāpenti,1
baddhepi,1
mocentī’’ti,1
abaddhā,1
bajjhanti,1
pabhāsare,1
pabhāsare’’ti,1
abaddhāti,1
abandhitabbayuttā,1
pabhāsareti,1
pabhāsanti,1
anujāna,1
ñātijanaṃ,1
duṭṭhadevī,1
dvādasamo,1
gadrabhapañhā,1
amarā,1
mitacinti,1
anusāsikadubbacaṃ,1
vaṭṭakaṃ,1
akālarāvi,1
bandhananti,1
karesarikkhoti,1
mittasuhajjañātibandhavā,1
jātigottadhanadhaññādīhi,1
uttaritaro,1
nivāresuṃ,1
hīnehipi,1
samehipi,1
atirekehipi,1
kattabboyevā’’ti,1
kuṭumbarakkhakaṃ,1
agamāsīti,1
kāḷakaṇṇivatthusmiṃ,1
pavattiyā,1
ārocitāya,1
samatthabhāvovettha,1
samopi,1
seṭṭhopi,1
gahetabbo,1
nittharantiyeva,1
kuṭumbassa,1
porāṇā,1
vimānasāmikā,1
kusanāḷigacche,1
maṅgalasilaṃ,1
ujugatakkhandho,1
parimaṇḍalasākhāviṭapasampanno,1
laddhasammāno,1
rucamaṅgalarukkho,1
mukhako’’tipi,1
mahesakkho,1
ekatthambhake,1
calitabhāvaṃ,1
ekatthambhakassa,1
maṅgalapāsādassa,1
calito,1
sāratthambhaṃ,1
mukhakarukkhaṃ,1
tadanucchaviko,1
rukkho’’ti,1
visahāmā’’ti,1
pavisimha,1
tatrapi,1
maṅgalarukkhatāya,1
visahāmāti,1
karissāmāti,1
chindissāmā’’ti,1
nāsessanti,1
gantabbaṭṭhānaṃ,1
puttake,1
paṭikkamanūpāyaṃ,1
apassantiyo,1
rukkhadevataṃ,1
passathā’’ti,1
āgatavelāya,1
kakaṇṭakavesaṃ,1
maṅgalarukkhassa,1
mūlantaraṃ,1
rukkhamajjhena,1
khandhamatthakena,1
kampayamāno,1
mahāvaḍḍhakī,1
susirarukkho,1
nissāro,1
anupadhāretvāva,1
ekaghanaṃ,1
vimānassa,1
paṭisanthāratthāya,1
mahesakkhā,1
dandhapaññatāya,1
jānimha,1
ñāṇasampattiyā,1
vimānasāmike,1
kattabbova,1
thāmena,1
nittharitvā,1
sukhe,1
patiṭṭhāpentiyevā’’ti,1
sarikkho,1
seṭṭho,1
kareyyumete,1
rucāya’’nti,1
sarikkhoti,1
seṭṭhoti,1
ekoti,1
mittā,1
kātabbāyevāti,1
kareyyumetebyasane,1
uttamatthanti,1
sabbepete,1
vahamānā,1
kareyyuṃ,1
sahāyakaṃ,1
moceyyumevāti,1
kātabboyeva,1
rucāyanti,1
rucāyaṃ,1
nibbattadevatā,1
appesakkhāpi,1
karimha,1
tatrapāhaṃ,1
mahesakkhāpi,1
uppannadukkhaṃ,1
anupāyakusalatāya,1
appesakkhampi,1
samānaṃ,1
paṇḍitadevataṃ,1
muttomhi,1
muccitukāmehi,1
samavisiṭṭhabhāvaṃ,1
kātabboti,1
devasaṅghassa,1
kusanāḷidevatāya,1
yasaṃladdhāna,1
puṇṇacandasassirikamukhaṃ,1
asītānubyañjanadvattiṃsamahāpurisalakkhaṇapaṭimaṇḍitaṃ,1
āveḷāveḷābhūtā,1
yamakayamakabhūtā,1
vissajjentaṃ,1
attabhāvañca,1
samādhinā,1
vimuttiyā,1
vimuttiñāṇadassanena,1
samannāgatā’ti,1
vuccamāne,1
vaṇṇe,1
bhaññamāne,1
magadharāje,1
vaṇṇitasadisāya,1
rūpasampattiyā,1
chaṇadivase,1
alaṅkārāpetvā,1
maṅgalahatthino,1
gati,1
līḷā,1
lakkhaṇasampatti,1
sabbasetavaravāraṇo,1
maṅgalahatthimeva,1
susikkhāpito,1
dusikkhito’’ti,1
āropetu’’nti,1
hatthācariyena,1
hatthipiṭṭhiyaṃ,1
āropite,1
pabbatamatthakaṃ,1
papātābhimukhaṃ,1
susikkhāpito’ti,1
tīhiyeva,1
tiṭṭhā’’ti,1
paṇhikāya,1
purimapādehiyeva,1
pacchimapāde,1
purimapādehi,1
pacchimapādehiyevā’’ti,1
purimapāde,1
pacchimapādehi,1
ekenā’’ti,1
apatanabhāvaṃ,1
yathānisinnaṃyeva,1
mandapuññassa,1
dubbuddhino,1
puññasampannassa,1
mandapuññā,1
tañceva,1
avasesañca,1
nāsentiyevā’’ti,1
hatthikkhandhe,1
laddhāna,1
paṭipajjatī’’ti,1
nippañño,1
parivārasampattiṃ,1
yasamadamatto,1
kattabbākattabbaṃ,1
paṭipajjati,1
hiṃsā,1
kilamanaṃ,1
dukkhuppādanaṃ,1
tadatthāya,1
paṭipajjatīti,1
saṅkhubhitvā,1
setavaravāraṇo,1
upabhogatthāya,1
patiṭṭhāhī’’ti,1
rājagahato’’ti,1
idhāgacchantenā’’ti,1
tuṭṭhahaṭṭho,1
maṅgalahatthiṭṭhāne,1
sakalarajjaṃ,1
hatthagatameva,1
aggarājā,1
asabbatthagāmiṃvācanti,1
lāḷudāyittheraṃ,1
kathetabbaṃ,1
kathetabba’’nti,1
maṅgale,1
tirokuṭṭesu,1
sandhisiṅghāṭakesu,1
avamaṅgalesu,1
maṅgalāni,1
acintayu’’nti,1
maṅgalānaṃ,1
satampi,1
sahassampi,1
abhāsitabbavācaṃ,1
bhāsatī’’ti,1
lāḷakoyeva,1
lāḷako,1
dhammantevāsiko,1
dandhabhāvena,1
uggaṇhituṃ,1
hatthapādapiṭṭhiparikammāni,1
mañcapāde,1
mañcapādassa,1
māṇavakānaṃ,1
ācikkhissati,1
kīdisa’nti,1
upamāya,1
upamañca,1
kāraṇañca,1
kathāpetvā,1
sappā,1
naṅgalīsasadisāva,1
māṇavakena,1
naṅgalīsasadisā,1
dantādayo,1
ucchuṃ,1
khādimhā’’ti,1
guḷaṃ,1
bhuñjimhā’’ti,1
dadhikhīraṃ,1
sukathitaṃ,1
lesena,1
naṅgalīsasadisa’nti,1
kathanepi,1
leso,1
dadhikhīrāni,1
paṇḍarāni,1
pakkhittabhājanasaṇṭhānānī’ti,1
sabbena,1
upamaṃ,1
lāḷakaṃ,1
sikkhāpetu’’nti,1
naṅgalīsa’’nti,1
opammavasena,1
dandhapuggalo,1
kīdisa’’nti,1
puṭṭhopi,1
vadateva,1
dadhimpi,1
dadhīti,1
dadhimeva,1
payanti,1
payañca,1
dadhikhīrānipi,1
ediso,1
imināti,1
lāḷakamāṇavo,1
vāyamethevapurisoti,1
ācariyupajjhāyavattāni,1
pānīyaparibhojanīyauposathāgārajantāgharādivattāni,1
cuddasasu,1
mahāvattesu,1
asītikhandhakavattesu,1
paripūrakārīyeva,1
vitakkamāḷakaṃ,1
vihāramaggaṃ,1
vattasampattiyaṃ,1
pañcasatamattāni,1
dhuvabhattāni,1
mahālābhasakkāro,1
vattasampattiyā,1
pubbepāyaṃ,1
pubbepetaṃ,1
isisatāni,1
ānītaphalāphalehi,1
yāpesu’’nti,1
pañcasataisiparivāro,1
pānīyāni,1
chijjiṃsu,1
tiracchānā,1
kilamanti,1
tāpasesu,1
pipāsadukkhaṃ,1
gamanokāso,1
nirāhāropi,1
detiyeva,1
migagaṇā,1
handamayaṃ,1
pivanatthāya,1
āgantabba’’nti,1
tiracchāno,1
madhuramadhurāni,1
ambajambupanasādīnigahetvāva,1
aḍḍhateyyasakaṭabhārappamāṇaṃ,1
pañcasatatāpasā,1
chaḍḍiyittha,1
tāpasānaṃ,1
yāpanaṃ,1
kātabbamevā’’ti,1
anītiha’’nti,1
vattapūraṇādike,1
kammasmiṃ,1
nipphalatāya,1
abhāvato,1
vāyāmo,1
saphalova,1
passā’’ti,1
ambāti,1
desanāmattaṃ,1
ābhatāni,1
sampannatarānaṃ,1
ussannatarānaṃ,1
ambā’’ti,1
isisatehi,1
āhā’’ti,1
itihītihena,1
bahumpiso,1
vikattheyyāti,1
dāsīpissa,1
divasaññeva,1
vaḍḍhiṃsu,1
seṭṭhiputte,1
sikkhante,1
dāsopissa,1
vahamāno,1
gaṇanaṃ,1
vacanakusalo,1
yuvā,1
kaṭāheko,1
seṭṭhighare,1
lakkhaṇena,1
aṅketvā,1
dāsaparibhogenapi,1
paribhuñjissanti,1
seṭṭhiputto’ti,1
vaseyya’’nti,1
āvāhavivāhasambandho,1
patirūpo,1
vasāpehi,1
likhitvā,1
seṭṭhisseva,1
muddikāya,1
lañjetvā,1
paribbayañceva,1
gandhavatthādīni,1
bārāṇasito’’ti,1
puttosī’’ti,1
bārāṇasiseṭṭhissā’’ti,1
kenatthenāgatosī’’ti,1
jānissathā’’ti,1
vācetvā,1
idānāhaṃ,1
yāgukhajjakādīsu,1
vatthagandhādīsu,1
upanītesu,1
pacanti,1
paccantavāsikā,1
yāguādīni,1
paccantavāsibhāveneva,1
vaḷañjituṃ,1
pisituṃ,1
ganthituṃ,1
jānantī’’ti,1
vatthakammantikādayo,1
pariyesatha,1
gacchatī’’ti,1
āgacchissati,1
nissāyevassa,1
āgamanena,1
palāyissāmi,1
āgantuṃ,1
dāsakammaṃ,1
ārādhessāmī’’ti,1
bālamanussā,1
bhojanavelāya,1
apacitikammaṃ,1
paṭiggahaṃ,1
kheḷamallakaṃ,1
pānīyampi,1
bījanimpi,1
upatiṭṭhāmā’’ti,1
sarīravaḷañjanakāle,1
udakakalasaṃ,1
paṭicchannaṭṭhānagamanā,1
dāsehi,1
sāmikānaṃ,1
paccantasamīpaṃ,1
sasuraṃ,1
paṭiyādāpetha,1
paṇṇākāramādāya,1
pātarāsakāle,1
sarīravaḷañjanatthāya,1
paṭicchannaṭṭhānaṃ,1
parivāraṃ,1
kalasaṃ,1
udakakiccapariyosāne,1
icchatha,1
tattakaṃ,1
antaradhāpayitthā’’ti,1
vattasampadāya,1
antarāyo’’ti,1
paccantanagaraṃ,1
kaṭāhakopissa,1
dāsena,1
sukhanisinnaṃ,1
paccantaseṭṭhi,1
kaṭāhakaṃ,1
tosesi,1
kaṭāhakassa,1
ulloketuṃ,1
vicināhī’’ti,1
sukhadukkhesu,1
garahatī’’ti,1
niccakālamesa,1
dukkhasīlova,1
mukhabandhanamantaṃ,1
garahantassa,1
kaṭāhakopi,1
anumaggaṃ,1
atirekamānī,1
kaṭacchuṃ,1
parivisantiyā,1
kaṭāhakā’’ti,1
jātibhūmito,1
vañcanavacanaṃ,1
dūseyyāti,1
dāsakiccassa,1
kasāhi,1
piṭṭhicammuppāṭanato,1
lakkhaṇāhananato,1
muttosi,1
āgamanavāre,1
anuāgantvā,1
kasābhighātehi,1
lakkhaṇāhananena,1
jātippakāsanena,1
upahaneyya,1
kaṭāhaka,1
dāsabhāvaṃ,1
uggahitaniyāmena,1
byañjanameva,1
payirudāhāsi,1
visahi,1
yathāladdhaṃ,1
vikatthakabhikkhu,1
asilakkhaṇapāṭhakaṃ,1
kammārehi,1
asīnaṃ,1
āhaṭakāle,1
upasiṅghitvā,1
udāharati,1
maṅgalasaṃyutto’’ti,1
avalakkhaṇo’’ti,1
kammāro,1
kosiyaṃ,1
sukhumaṃ,1
vīmaṃsā’’ti,1
upasiṅghantassa,1
maricacuṇṇāni,1
khipitukāmataṃ,1
khipantassa,1
asidhārāya,1
paṭihatā,1
chinnabhāvo,1
nāsikaṃ,1
chindāpesī’’ti,1
nāsikāchedaṃ,1
vejje,1
nāsikākoṭiṃ,1
phāsukaṃ,1
lākhāya,1
paṭināsikaṃ,1
upaṭṭhākameva,1
vaḍḍhantā,1
bhāgineyyopi,1
sāmikova,1
abhisekamassa,1
ñātakoyeva,1
rajjānaṃ,1
ubhopete,1
vāsesi,1
soḷasavassuddesikabhāvaṃ,1
rājagehā,1
nīharāpetuṃ,1
mahāikkhaṇikaṃ,1
karontiyā,1
anipphatti,1
antogehā,1
nīharāpeti,1
bahuāvudhahatthe,1
maṇḍalapīṭhikāya,1
uparimañce,1
gandhodakaghaṭānaṃ,1
aṭṭhuttarasatena,1
pavāhessāmī’’ti,1
gamanadivase,1
ekapadese,1
āvudhahatthe,1
maṇḍalapīṭhikaṃ,1
paṭikujjo,1
nipajja,1
sayāpessāmi,1
khipeyyāsi,1
khipitakāle,1
palāyissāma,1
gaccheyyāsīti,1
rājadhītāyapi,1
nikkhamanadivase,1
ārakkhamanussānaṃ,1
bhayajananatthaṃ,1
ṭhapitakāle,1
matapuriso,1
khipissati,1
heṭṭhāmañcā,1
gahessati,1
bhaveyyāthā’’ti,1
puretaraṃ,1
maṇḍalapīṭhikāṭhānaṃ,1
khipitamatteyeva,1
ravamānā,1
palātakālato,1
gahitagahitāni,1
yathāsammantitaṃ,1
ikkhaṇikā,1
tassevatthāya,1
puṭṭhā,1
pāyāse,1
chaḍḍitasappi,1
mahādeviṃ,1
paṭisūriyaṃ,1
upaṭṭhahantassa,1
lākhā,1
vilīyi,1
paṭināsikā,1
adhomukho,1
parihasanto,1
khipitaṃ,1
khipitena,1
chijjīyittha,1
khipantā,1
pāpuṇimhā’’ti,1
pāpaka’’nti,1
tathevekassāti,1
tadevekassa,1
dutiyapadepi,1
lokasammatānaṃ,1
kalyāṇapāpakānaṃ,1
anekaṃsikabhāvaṃ,1
asilakkhaṇapāṭhakova,1
bhāgineyyarājā,1
tedesā,1
kaṭāhakajātakasadisāneva,1
paccantavāsiseṭṭhino,1
pariyesāpetvāpi,1
gataṭṭhānaṃ,1
pariyesā’’ti,1
puṭṭhaṃ,1
sukapotakaṃ,1
sukapotako,1
khādanīyabhojanīyāni,1
kīḷantā,1
issarajātikā,1
tikhiṇabhesajjaparibhāvitaṃ,1
divasabhāgampi,1
kīḷantānaṃ,1
nuṭṭhubhantopi,1
sukapotakopi,1
udumbarasākhāya,1
nuṭṭhubhantaṃ,1
kalaṇḍuka,1
jātiñca,1
vasanaṭṭhānañca,1
anussara,1
jātisampannāya,1
sukhasaṃvaḍḍhāya,1
nuṭṭhubhi,1
vanagocaro,1
kalaṇḍukā’’ti,1
mātukucchiṃ,1
vasitaṃ,1
kucchidesā,1
vāsi,1
kucchivatthūni,1
dāsikucchiyaṃ,1
vanagocaroti,1
tiracchānabhūtopi,1
gaṇheyyunti,1
caramānaṃ,1
lakkhaṇāhatañca,1
kalaṇḍukāti,1
nāmenālapati,1
kalaṇḍukopi,1
suvapotakaṃ,1
kareyyā’’ti,1
suko,1
hitakāmatāya,1
pakkosati,1
māretukāmo’’ti,1
ñatvāva,1
yathādiṭṭhaṃ,1
dāsaparibhogena,1
yove,1
kuhakabhāve,1
mūsikayoniyaṃ,1
sūkaracchāpakasadiso,1
anekasatamūsikāhi,1
mūsikayūthaṃ,1
mūsikānaṃ,1
āsayassa,1
nāmo’’ti,1
aṭhapetvā,1
ṭhapente,1
tiṭṭhāmī’’ti,1
bhakkhayāma,1
vātameva,1
bhakkhayāmā’’ti,1
tiṭṭhasī’’ti,1
namassāmī’’ti,1
mūsikagaṇena,1
ajjhoharitvā,1
tanuko,1
nirantarā,1
tiṭṭhāma,1
musikā,1
tanuttaṃ,1
āsaṅkaṃ,1
sesamūsikā,1
pakkhandantaṃ,1
siṅgāla,1
vihiṃsanatthāya,1
nigūḷho,1
pāpamācare,1
vissāsayitvā,1
bhūtāni,1
vata’’nti,1
kocideva,1
dasakusalakammapathadhammaṃ,1
ussāpetvā,1
dassentoti,1
vissāsayitvāti,1
sañjātavissāsāni,1
vatanti,1
raho,1
vataṃ,1
kerāṭikavataṃ,1
kathentova,1
hanukassa,1
antogalanāḷiyaṃ,1
galanāḷiṃ,1
muru,1
murū’’ti,1
paṭhamāgatāva,1
nāyaṃsikhā,1
puññahetūti,1
kuhakaññeva,1
davaḍāhe,1
thokāni,1
soṇḍiyaṃ,1
cūḷaṃ,1
bhaṇḍamūla’’nti,1
mūsikādariṃ,1
aggikabhāradvājo,1
rakkhanatthāyā’’ti,1
ettakā’ti,1
gaṇessāmi,1
gaṇento,1
mātulā’’ti,1
nikkhamanakāle,1
tayo’’ti,1
aggikabhāradvāja,1
kucchikāraṇā,1
ṭhapitā’’ti,1
puññahetu,1
ghāsahetu,1
yāti,1
aggikā’’ti,1
yātīti,1
aṅguṭṭhigaṇanā’’ti,1
aṅguṭṭhagaṇanā,1
upeti,1
pūreti,1
aggikāti,1
mūsike,1
vasissāmātipi,1
kirekassa,1
saddhāsampannassa,1
upāsakabrāhmaṇassa,1
aticaritvā,1
nitthunamānā,1
siniddhamadhurāni,1
paṇītapaṇītāni,1
yāgubhattatelādīnī’’ti,1
vijjhanavātānaṃ,1
gandhamālādīni,1
sappitelādīni,1
paṇītapaṇītabhojanāni,1
pariyesāmi,1
sarīramassā,1
vippasannacchavivaṇṇaṃ,1
vātarogassa,1
paṭijaggantova,1
idhāgamanassa,1
pāpabhāvaṃ,1
nipannassa,1
roge,1
avūpasamante,1
ekasatarājadhānīsu,1
brāhmaṇakumārā,1
janapadavāsī,1
brāhmaṇamāṇavo,1
vijjāṭṭhānāni,1
pāpadhammāti,1
ovādagahaṇāya,1
nipajjatī’’ti,1
rogānucchavikaṃ,1
sappikhīrarasādīni,1
gomutte,1
pañcapaṇṇāni,1
phalādīni,1
navatambalohabhājane,1
lohagandhaṃ,1
yottaṃ,1
lataṃ,1
anucchavikabhesajjaṃ,1
bhuttabhattassa,1
rukkhena,1
latāya,1
katici,1
potheyyāsi,1
vuttaniyāmeneva,1
pivā’’ti,1
ācikkhita’’nti,1
apanehi,1
pivissāmī’’ti,1
yāgubhattānucchavikaṃ,1
bhuttañca,1
yathāvācaṃ,1
vā’’tipi,1
yathāvācāyā’’tipi,1
paṭhanti,1
byāharāti,1
arogamhī’’ti,1
karosīti,1
yathābhūtañcā’’tipi,1
arogamhīti,1
yathābhūtameva,1
vācābhuttañca,1
kosiyeti,1
gottenālapati,1
kosiyabrāhmaṇadhītā,1
āpannakālato,1
ācariye,1
pāpakammatopi,1
viramitvā,1
sattharipi,1
terasamo,1
naṅgalīsambakaṭāhaṃ,1
asilakkhaṇakalaṇḍukaṃ,1
biḷāraggikakosiyanti,1
asampadānenitarītarassāti,1
magadharaññe,1
saṅkhaseṭṭhīti,1
asītikoṭivibhavova,1
parihāyi,1
appaṭisaraṇo,1
paccayaṃ,1
upatthambho,1
sesampi,1
paricchadaparivāraṃ,1
upaḍḍhameva,1
saṅkhaseṭṭhissapi,1
tādisameva,1
upaḍḍhavibhavo,1
pariccajissati,1
pesitayānamāruyha,1
āgamissasi,1
pesemi,1
rājagahanagarato,1
dassanatthaṃ,1
seṭṭhigharaṇimpi,1
ṭhapetvāva,1
pavisathā’’ti,1
bahalapalāpatumbaṃ,1
rattasālīnaṃ,1
sakaṭasahassamattaṃ,1
ophunāpetvā,1
koṭṭhāgāraṃ,1
pūrāpesi,1
mahācoro,1
tumbamatte,1
palāpe,1
asappuriso,1
gaṇhāmi,1
katavināsakabhāvena,1
lāmakattā,1
gaṇhissāmi,1
bhindissāmi,1
parittakaṃ,1
aggaṇhantā,1
vināsenti,1
patiṭṭhāpessāmī’’ti,1
vissajjesī’’ti,1
cattālīsakoṭidhanassa,1
anucchavika’’nti,1
mittabhāvabhedanabhayena,1
patiṭṭhāpetuṃ,1
gaṇhiṃ,1
asampadānenitarītarassa,1
kalībhavanti,1
sassatāya’’nti,1
asampadānenāti,1
asampādānena,1
akāralope,1
sandhi,1
aggahaṇenāti,1
itarītarassāti,1
lāmakālāmakassa,1
kalībhavantīti,1
dandhassa,1
apaññassa,1
kalīni,1
kāḷakaṇṇisadisāni,1
bhijjantīti,1
aḍḍhamānanti,1
ekapalāpatumbaṃ,1
gaṇhāmīti,1
māna’’nti,1
nāḷīnaṃ,1
nāḷiyo,1
tumbo,1
palāpatumba’’nti,1
sassatāyanti,1
bhijjittha,1
sassatāva,1
hotūti,1
rodateva,1
saṅkhaseṭṭhinā,1
sālādvārena,1
seṭṭhibhariyāya,1
rodanasaddaṃ,1
idhāgatattha,1
sesadāse,1
uparavaṃ,1
seṭṭhī,1
samabhāge,1
adāsinti,1
saccameta’’nti,1
pīḷiyaseṭṭhiṃ,1
palāpatumbamattaṃ,1
pakkhipāpetvā,1
dāpitaṃ,1
tuṇhīyeva,1
parasantakena,1
dinnamattameva,1
dinnavibhavaṃ,1
ajapālanigrodhe,1
palobhanasuttantaṃ,1
daddallamānā,1
āgañchuṃ,1
aratī,1
ragā,1
panudī,1
tūlaṃ,1
bhaṭṭhaṃva,1
māluto’’ti,1
pariyosānā,1
suttantassa,1
māradhītaro,1
anekasatānipi,1
dibbarūpāni,1
palobhanatthāya,1
upasaṅkamantiyo,1
akkhīnipi,1
sabbāsave,1
sabbaññutaṃ,1
sampattassa,1
anolokanaṃ,1
bodhiñāṇaṃ,1
sakilesakālepi,1
pāpuṇi’’nti,1
kaniṭṭho,1
takkasilājātake,1
takkasilānagaravāsīhi,1
abhiseke,1
takkasilānagaravāsino,1
rājabhavanañca,1
indabhavanaṃ,1
rājabhavane,1
samussitasetacchattaṃ,1
ratanavarapallaṅkaṃ,1
devarājalīlāya,1
devaccharāpaṭibhāgā,1
soḷasasahassanāṭakitthiyo,1
naccagītavāditakusalā,1
uttamavilāsasampannā,1
naccagītavāditāni,1
payojesuṃ,1
rājabhavanaṃ,1
meghatthanitapūritā,1
mahāsamuddakucchi,1
ekaninnādaṃ,1
olokayamānova,1
yakkhinīnaṃ,1
abhavissaṃ,1
ṭhitabhāvena,1
sampatta’’nti,1
vasamāgamimhase,1
kusalūpadeseti,1
kusalānaṃ,1
upadese,1
ovādeti,1
thirena,1
abbocchinnanirantaravīriyena,1
anivattitatāya,1
cittutrāsamattaṃ,1
parittabhayaṃ,1
bhīrutāti,1
sarīrakampanappattaṃ,1
manussakhādikā’’ti,1
abhāveneva,1
anivattanabhāvenāti,1
vasamāgamimhaseti,1
yakkhakantāre,1
agamimha,1
daḷhā,1
bhayabhīrutābhāvena,1
anivattanasabhāvā,1
ahumhā,1
agamimhāti,1
meti,1
pattabbena,1
dukkhadomanassena,1
pītisomanassabhāvoyeva,1
khemaṃyahinti,1
jhāyittha,1
vasanaṭṭhānābhāvena,1
upaṭṭhākānaṃ,1
kasāma,1
vapāma,1
tāvā’’tiādīni,1
vadantā,1
senāsanasappāyābhāvena,1
vutthavasso,1
asappāyabhāvaṃ,1
tiracchānāpi,1
sappāyakāle,1
asappāyakāle,1
sobhaggappatto,1
jātassaratīre,1
bahalapattapalāsaṃ,1
udakamatthake,1
patthaṭasākhāsu,1
nivāse,1
palāpeyya’’nti,1
kuddhamānaso,1
rukkhasākhāsu,1
uddhanāropitaṃ,1
pakkudhāpetvā,1
dutiyavāre,1
tālakkhandhappamāṇaṃ,1
uṭṭhahamānaṃ,1
nibbāpenti,1
udakameva,1
udīrito,1
dakassa,1
jalate,1
